GM_COUNTY_NAME,GM_DATASET_NAME,GM_WELL_CATEGORY,GM_DATA_SOURCE,GM_WELL_ID,GM_CHEMICAL_VVL,GM_CHEMICAL_NAME,GM_RESULT_MODIFIER,GM_RESULT,GM_CHEMICAL_UNITS,GM_REPORTING_LIMIT,GM_SAMP_COLLECTION_DATE,GM_LATITUDE,GM_LONGITUDE,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_BOTTOM_DEPTH_OF_SCREEN_FT,GM_CAS_NUMBER,GM_ALTWELL_ID1,GM_ALTWELL_ID2,GM_ALTWELL_ID3,SRC_CHEMICAL,SRC_RESULT_MODIFIER,SRC_RESULT,SRC_CHEMICAL_UNITS,SRC_REPORTING_LIMIT,SRC_SAMP_COLLECTION_DATE,SRC_SAMP_COLLECTION_TIME,SRC_ANALYSIS_DATE,SRC_ANALYTICAL_METHOD,SRC_LAB_NOTE,SRC_LATITUDE,SRC_LONGITUDE,SRC_DATUM,SRC_WELL_DEPTH_FT,SRC_TOP_DEPTH_OF_SCREEN_FT,SRC_BOTTOM_DEPTH_OF_SCREEN_FT,SRC_WELL_CATEGORY,source_file
LOS ANGELES,DDW,Municipal,DDW,CA1910039_117_117,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/15/2017,34.035718,-117.970801,NA,600,1036,NA,1910039-117,NA,NA,2314,Y,NA,UG/L     ,0,06/15/2017,13:15:00,06/28/2017,NA,WECK LABORATORIES,34.035718,-117.970801,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/27/2016,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,2314,Y,NA,UG/L     ,0,06/27/2016,11:20:00,06/28/2016,NA,WECK LABORATORIES,34.042332,-117.967517,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_009_009,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,09/01/2016,38.619652,-121.333354,NA,230,495,NA,3410004-009,NA,NA,2314,Y,NA,UG/L     ,0,09/01/2016,09:12:00,09/21/2016,NA,WECK LABORATORIES,38.619652,-121.333354,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_028_028,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/20/2015,38.633713,-121.262275,NA,135,465,NA,3410015-028,NA,NA,2314,Y,NA,UG/L     ,0,10/20/2015,10:05:00,10/26/2015,NA,EUROFINS CALSCIENCE IRVINE,38.633713,-121.262275,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_025_025,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/11/2018,34.157702,-118.286681,NA,NA,NA,NA,1910043-025,NA,NA,2314,Y,NA,UG/L     ,0,04/11/2018,08:11:00,04/24/2018,NA,WECK LABORATORIES,34.157702,-118.286681,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_187_187,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/10/2015,34.230965,-118.412307,NA,400,690,NA,1910067-187,NA,NA,2314,Y,NA,UG/L     ,0,07/10/2015,09:35:00,07/30/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.230965,-118.412307,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/25/2018,34.106208,-117.964528,NA,300,584,NA,1910009-006,NA,NA,2314,Y,NA,UG/L     ,0,04/25/2018,08:16:00,05/06/2018,NA,WECK LABORATORIES,34.106208,-117.964528,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,03/05/2018,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,2314,Y,NA,UG/L     ,0,03/05/2018,09:32:00,03/27/2018,NA,EUROFINS EATON ANALYTICAL POMONA,34.065743,-118.006284,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/04/2017,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,2314,Y,NA,UG/L     ,0,12/04/2017,08:17:00,12/15/2017,NA,EUROFINS EATON ANALYTICAL POMONA,34.059278,-118.010264,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.025,UG/L,0,10/06/2015,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,2314,N,0.025,UG/L     ,0,10/06/2015,08:42:00,10/15/2015,NA,WECK LABORATORIES,34.066307,-117.967487,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,03/09/2017,34.093904,-118.026487,NA,185,515,NA,1910039-006,NA,NA,2314,Y,NA,UG/L     ,0,03/09/2017,09:50:00,03/15/2017,NA,WECK LABORATORIES,34.093904,-118.026487,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_009_009,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/11/2018,34.060743,-118.069174,NA,260,300,NA,1910039-009,NA,NA,2314,Y,NA,UG/L     ,0,07/11/2018,09:25:00,07/20/2018,NA,WECK LABORATORIES,34.060743,-118.069174,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_012_012,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/29/2015,34.060741,-118.069453,NA,450,490,NA,1910039-012,NA,NA,2314,Y,NA,UG/L     ,0,01/29/2015,09:50:00,02/04/2015,NA,EUROFINS EATON ANALYTICAL POMONA,34.060741,-118.069453,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_113_113,NNSM,N-Nitrosodimethylamine (NDMA),=,0.024,UG/L,0,05/02/2016,34.065769,-117.990582,NA,NA,NA,NA,1910039-113,NA,NA,2314,N,0.024,UG/L     ,0,05/02/2016,09:30:00,05/17/2016,NA,WECK LABORATORIES,34.065769,-117.990582,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_077_077,NNSM,N-Nitrosodimethylamine (NDMA),=,0.14,UG/L,0,12/05/2016,34.055506,-118.002891,NA,500,633,NA,1910039-077,NA,NA,2314,N,0.14,UG/L     ,0,12/05/2016,11:00:00,12/19/2016,NA,WECK LABORATORIES,34.055506,-118.002891,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/21/2009,34.102746,-117.943274,NA,250,552,NA,1910009-034,NA,NA,34438,<,0,UG/L,0,07/21/2009,1038,07/22/2009,NA,9588,34.102746,-117.943274,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_077_077,NNSM,N-Nitrosodimethylamine (NDMA),=,0.04,UG/L,0,08/05/2009,34.055506,-118.002891,NA,500,633,NA,1910039-077,NA,NA,34438,NA,0.04,UG/L,0,08/05/2009,1030,08/12/2009,NA,9588,34.055506,-118.002891,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,06/19/2008,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,<,0,UG/L,0,06/19/2008,0755,07/07/2008,NA,2261,34.136754,-118.274434,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.06,UG/L,0,11/17/2008,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,NA,0.06,UG/L,0,11/17/2008,0915,11/20/2008,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_030_030,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,12/09/2009,34.136495,-118.27188,NA,NA,NA,NA,1910043-030,NA,NA,34438,<,0.002,UG/L,0,12/09/2009,0842,12/22/2009,NA,9590,34.136495,-118.27188,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_023_023,NNSM,N-Nitrosodimethylamine (NDMA),=,0.09,UG/L,0,07/13/2009,34.066307,-117.967487,NA,NA,NA,NA,1910060-023,NA,NA,34438,NA,0.09,UG/L,0,07/13/2009,1025,07/13/2009,NA,9588,34.066307,-117.967487,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_003_003,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/20/2009,34.023031,-118.051379,NA,120,290,NA,1910174-003,NA,NA,34438,<,0,UG/L,0,01/20/2009,1250,01/21/2009,NA,9588,34.023031,-118.051379,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,03/15/2010,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,34438,<,0,UG/L,0,03/15/2010,1033,03/15/2010,NA,9588,34.042332,-117.967517,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,01/04/2010,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,34438,<,0.002,UG/L,0,01/04/2010,1000,01/08/2010,NA,9590,34.060641,-118.009239,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),=,0.03,UG/L,0,05/05/2008,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,NA,0.03,UG/L,0,05/05/2008,0943,05/10/2008,NA,9590,34.061839,-118.006522,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),=,0.02,UG/L,0,10/06/2008,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,NA,0.02,UG/L,0,10/06/2008,1023,10/08/2008,NA,9590,34.061839,-118.006522,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910253_001_001,NNSM,N-Nitrosodimethylamine (NDMA),=,0.007,UG/L,0,05/15/2008,34.018051,-118.078957,NA,NA,NA,NA,1910253-001,NA,NA,34438,NA,0.007,UG/L,0,05/15/2008,0955,05/20/2008,NA,2706,34.018051,-118.078957,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_022_022,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,03/26/2009,38.62572,-121.303465,NA,NA,NA,NA,3410004-022,NA,NA,34438,<,0.002,UG/L,0,03/26/2009,1046,03/30/2009,NA,5810,38.62572,-121.303465,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410015_029_029,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,01/14/2010,38.581389,-121.291389,NA,510,865,NA,3410015-029,NA,NA,34438,<,0.002,UG/L,0,01/14/2010,1350,01/18/2010,NA,2706,38.581389,-121.291389,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SAN BERNARDINO,DDW,Municipal,DDW,CA3610041_033_033,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/27/2009,34.076957,-117.487062,NA,500,860,NA,3610041-033,NA,NA,34438,<,0,UG/L,0,07/27/2009,1145,07/30/2009,NA,9588,34.076957,-117.487062,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
STANISLAUS,DDW,Municipal,DDW,CA5010010_236_236,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,05/14/2008,37.602571,-121.016501,NA,NA,NA,NA,5010010-236,NA,NA,34438,<,0.002,UG/L,0,05/14/2008,1415,05/22/2008,NA,5810,37.602571,-121.016501,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,2,UG/L,0,03/07/2006,34.106208,-117.964528,NA,300,584,NA,1910009-006,NA,NA,34438,<,2,UG/L,0,03/07/2006,0806,03/09/2006,NA,9588,34.106208,-117.964528,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_034_034,NNSM,N-Nitrosodimethylamine (NDMA),=,0.002,UG/L,0,11/16/2007,34.102746,-117.943274,NA,250,552,NA,1910009-034,NA,NA,34438,NA,0.002,UG/L,0,11/16/2007,1106,11/20/2007,NA,9590,34.102746,-117.943274,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910009_033_033,NNSM,N-Nitrosodimethylamine (NDMA),=,0.002,UG/L,0,08/16/2007,34.106114,-117.940087,NA,250,552,NA,1910009-033,NA,NA,34438,NA,0.002,UG/L,0,08/16/2007,1315,08/16/2007,NA,9590,34.106114,-117.940087,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910039_113_113,NNSM,N-Nitrosodimethylamine (NDMA),=,0.004,UG/L,0,02/07/2007,34.065769,-117.990582,NA,NA,NA,NA,1910039-113,NA,NA,34438,NA,0.004,UG/L,0,02/07/2007,1020,02/09/2007,NA,9588,34.065769,-117.990582,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910043_029_029,NNSM,N-Nitrosodimethylamine (NDMA),=,0.12,UG/L,0,10/15/2007,34.136754,-118.274434,NA,NA,NA,NA,1910043-029,NA,NA,34438,NA,0.12,UG/L,0,10/15/2007,0830,10/15/2007,NA,9590,34.136754,-118.274434,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.28,UG/L,0,10/14/2002,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.28,UG/L,0,10/14/2002,1030,10/18/2002,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.25,UG/L,0,05/13/2003,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.25,UG/L,0,05/13/2003,1210,05/13/2003,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.18,UG/L,0,03/29/2004,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.18,UG/L,0,03/29/2004,1010,03/29/2004,NA,9590,34.066134,-117.96683,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_002_002,NNSM,N-Nitrosodimethylamine (NDMA),=,0.12,UG/L,0,01/12/2005,34.066637,-117.967712,NA,576,726,NA,1910060-002,NA,NA,34438,NA,0.12,UG/L,0,01/12/2005,1138,01/12/2005,NA,9590,34.066637,-117.967712,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),=,0.05,UG/L,0,07/11/2006,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,NA,0.05,UG/L,0,07/11/2006,0900,07/11/2006,NA,9590,34.066134,-117.96683,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910060_003_003,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,11/20/2001,34.066134,-117.96683,NA,620,770,NA,1910060-003,NA,NA,34438,<,0,UG/L,0,11/20/2001,0830,11/27/2001,NA,9588,34.066134,-117.96683,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910067_063_063,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/26/2007,34.194864,-118.384466,NA,190,286,NA,1910067-063,NA,NA,34438,<,0.002,UG/L,0,04/26/2007,0735,12/31/1900,NA,1200,34.194864,-118.384466,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910092_010_010,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,01/31/2006,34.056313,-118.077108,NA,230,430,NA,1910092-010,NA,NA,34438,<,0.002,UG/L,0,01/31/2006,1025,02/01/2006,NA,9590,34.056313,-118.077108,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910174_002_002,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,07/05/2006,34.025584,-118.04955,NA,436,606,NA,1910174-002,NA,NA,34438,<,0.002,UG/L,0,07/05/2006,1440,07/07/2006,NA,9588,34.025584,-118.04955,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910173_024_024,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,05/03/2007,34.025293,-118.061114,NA,NA,NA,NA,1910173-024,NA,NA,34438,<,0.002,UG/L,0,05/03/2007,0930,05/03/2007,NA,9588,34.025293,-118.061114,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910173_023_023,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/11/2007,34.026611,-118.063176,NA,NA,NA,NA,1910173-023,NA,NA,34438,<,0.002,UG/L,0,04/11/2007,1000,04/11/2007,NA,9588,34.026611,-118.063176,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910173_025_025,NNSM,N-Nitrosodimethylamine (NDMA),=,0.004,UG/L,0,02/02/2006,34.027573,-118.066559,NA,NA,NA,NA,1910173-025,NA,NA,34438,NA,0.004,UG/L,0,02/02/2006,1035,02/08/2006,NA,9588,34.027573,-118.066559,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_005_005,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,12/19/2000,34.061839,-118.006522,NA,197,319,NA,1910199-005,NA,NA,34438,<,0,UG/L,0,12/19/2000,0940,12/28/2000,NA,9590,34.061839,-118.006522,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_007_007,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,01/07/2004,34.064721,-118.005561,NA,200,322,NA,1910199-007,NA,NA,34438,<,0,UG/L,0,01/07/2004,0956,01/14/2004,NA,9590,34.064721,-118.005561,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_004_004,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,04/04/2005,34.060641,-118.009239,NA,437,559,NA,1910199-004,NA,NA,34438,<,0.002,UG/L,0,04/04/2005,0929,04/07/2005,NA,9590,34.060641,-118.009239,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,11/05/2007,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,34438,<,0.002,UG/L,0,11/05/2007,0855,11/10/2007,NA,9590,34.065743,-118.006284,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,04/26/2002,34.065743,-118.006284,NA,460,582,NA,1910199-006,NA,NA,34438,<,0,UG/L,0,04/26/2002,0917,05/06/2002,NA,9590,34.065743,-118.006284,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_007_007,NNSM,N-Nitrosodimethylamine (NDMA),=,0.009,UG/L,0,11/06/2006,34.064721,-118.005561,NA,200,322,NA,1910199-007,NA,NA,34438,NA,0.009,UG/L,0,11/06/2006,0849,11/08/2006,NA,9590,34.064721,-118.005561,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_008_008,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,08/01/2005,34.059278,-118.010264,NA,200,322,NA,1910199-008,NA,NA,34438,NA,0.01,UG/L,0,08/01/2005,0818,08/03/2005,NA,9590,34.059278,-118.010264,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_034_034,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,06/07/2007,34.042332,-117.967517,NA,300,830,NA,1910205-034,NA,NA,34438,<,0.002,UG/L,0,06/07/2007,1202,06/12/2007,NA,9588,34.042332,-117.967517,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_064_064,NNSM,N-Nitrosodimethylamine (NDMA),=,0.003,UG/L,0,03/17/2004,34.063946,-117.936974,NA,660,850,NA,1910205-064,NA,NA,34438,NA,0.003,UG/L,0,03/17/2004,1130,03/24/2004,NA,9590,34.063946,-117.936974,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_031_031,NNSM,N-Nitrosodimethylamine (NDMA),=,0.01,UG/L,0,06/27/2001,34.057744,-117.966213,NA,420,708,NA,1910205-031,NA,NA,34438,NA,0.01,UG/L,0,06/27/2001,0830,07/13/2001,NA,9590,34.057744,-117.966213,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_014_014,NNSM,N-Nitrosodimethylamine (NDMA),=,0.03,UG/L,0,01/02/2007,34.060374,-118.007022,NA,410,532,NA,1910199-014,NA,NA,34438,NA,0.03,UG/L,0,01/02/2007,0924,01/03/2007,NA,9590,34.060374,-118.007022,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_014_014,NNSM,N-Nitrosodimethylamine (NDMA),=,0.04,UG/L,0,08/06/2007,34.060374,-118.007022,NA,410,532,NA,1910199-014,NA,NA,34438,NA,0.04,UG/L,0,08/06/2007,1109,08/17/2007,NA,9590,34.060374,-118.007022,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_065_065,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,05/02/2006,34.063865,-117.94306,NA,680,870,NA,1910205-065,NA,NA,34438,<,0.002,UG/L,0,05/02/2006,1200,05/06/2006,NA,9588,34.063865,-117.94306,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_065_065,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,09/14/2002,34.063865,-117.94306,NA,680,870,NA,1910205-065,NA,NA,34438,<,0,UG/L,0,09/14/2002,2000,09/19/2002,NA,1466,34.063865,-117.94306,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910205_030_030,NNSM,N-Nitrosodimethylamine (NDMA),<,2,UG/L,0,02/09/2004,34.05,-117.966667,NA,150,438,NA,1910205-030,NA,NA,34438,<,2,UG/L,0,02/09/2004,0915,02/10/2004,NA,9588,34.05,-117.966667,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_014_014,NNSM,N-Nitrosodimethylamine (NDMA),=,0.05,UG/L,0,10/04/2004,34.060374,-118.007022,NA,410,532,NA,1910199-014,NA,NA,34438,NA,0.05,UG/L,0,10/04/2004,1040,10/06/2004,NA,9590,34.060374,-118.007022,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
LOS ANGELES,DDW,Municipal,DDW,CA1910199_014_014,NNSM,N-Nitrosodimethylamine (NDMA),=,0.07,UG/L,0,12/06/2004,34.060374,-118.007022,NA,410,532,NA,1910199-014,NA,NA,34438,NA,0.07,UG/L,0,12/06/2004,1025,12/08/2004,NA,9590,34.060374,-118.007022,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SAN BERNARDINO,DDW,Municipal,DDW,CA3310031_036_036,NNSM,N-Nitrosodimethylamine (NDMA),<,0.002,UG/L,0,09/27/2007,34.075813,-117.264025,NA,0,116,NA,3310031-036,NA,NA,34438,<,0.002,UG/L,0,09/27/2007,1200,09/28/2007,NA,9590,34.075813,-117.264025,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_006_006,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,10/25/2007,38.622744,-121.335704,NA,150,550,NA,3410004-006,NA,NA,34438,<,0,UG/L,0,10/25/2007,0918,11/24/2007,NA,0006,38.622744,-121.335704,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_009_009,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,08/03/2001,38.619652,-121.333354,NA,230,495,NA,3410004-009,NA,NA,34438,<,0,UG/L,0,08/03/2001,1035,08/04/2001,NA,9590,38.619652,-121.333354,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
SACRAMENTO,DDW,Municipal,DDW,CA3410004_021_021,NNSM,N-Nitrosodimethylamine (NDMA),<,0,UG/L,0,07/22/2002,38.604804,-121.342252,NA,221,260,NA,3410004-021,NA,NA,34438,<,0,UG/L,0,07/22/2002,1415,08/07/2002,NA,9590,38.604804,-121.342252,NA,NA,NA,NA,NA,gama_ddw_statewide_v2.txt
